Time,ThumbX,ThumbY,ThumbZ,ThumbForce,IndexX,IndexY,IndexZ,IndexForce,MiddleX,MiddleY,MiddleZ,MiddleForce,CenterX,CenterY,CenterZ,cube0X,cube0Y,cube0Z,cube1X,cube1Y,cube1Z,cube2X,cube2Y,cube2Z
11:34:36.1269,-0.2557891,0.9225402,-0.120466,0.0726439,-0.3364675,0.9140916,-0.1666001,0.04940858,-0.3596044,0.9044356,-0.1319854,0.06049115,-0.3034399,0.9969335,-0.04437292,0.2002104,0.9190998,-0.3408158,0.3327572,0.9190998,-0.2162769,0.4119434,0.9219995,-0.3761946
11:34:36.1306,-0.2557554,0.9254498,-0.1222991,0.0726439,-0.3364337,0.9170015,-0.1684332,0.04940858,-0.3595708,0.9073455,-0.1338181,0.06049115,-0.3034062,0.9998434,-0.04620576,0.2059702,0.9240692,-0.3355108,0.3312313,0.9453189,-0.2123795,0.4117854,0.9451609,-0.3758485
11:34:36.1529,-0.2520453,0.9204249,-0.1154598,0.0836271,-0.3324681,0.9075682,-0.1616443,0.08124587,-0.3564748,0.8999045,-0.1276116,0.11637,-0.3026433,0.9983978,-0.04436862,0.221318,0.9292819,-0.3288298,0.332096,0.9506791,-0.2135934,0.411989,0.9501715,-0.3762745
11:34:36.1561,-0.2521789,0.9288511,-0.1169958,0.0836271,-0.3326016,0.9159944,-0.1631804,0.08124587,-0.3566083,0.9083309,-0.1291476,0.11637,-0.3027767,1.006824,-0.04590476,0.2248497,0.9328249,-0.3278677,0.3326994,0.9514914,-0.2143111,0.4119215,0.9511576,-0.3760874
11:34:36.1581,-0.2523041,0.9305367,-0.1184903,0.0836271,-0.3327269,0.9176798,-0.1646746,0.08124587,-0.3567336,0.9100163,-0.1306422,0.11637,-0.302902,1.00851,-0.04739892,0.2262497,0.9478149,-0.3280391,0.3329631,0.951462,-0.2147224,0.4119108,0.9513476,-0.3759919
11:34:36.1810,-0.2487942,0.9258189,-0.1127077,0.1037086,-0.3296939,0.9101231,-0.1610173,0.1273165,-0.354316,0.9037237,-0.125591,0.153477,-0.3023587,1.007348,-0.04681969,0.226726,0.950927,-0.3276715,0.3329807,0.9515107,-0.2148768,0.4119062,0.9513869,-0.3759879
11:34:36.1832,-0.2490958,0.9323685,-0.1137539,0.1037086,-0.3299954,0.9166729,-0.1620635,0.1273165,-0.3546174,0.9102736,-0.1266371,0.153477,-0.3026602,1.013898,-0.04786587,0.2267953,0.9523933,-0.3269987,0.3329654,0.9515085,-0.2148484,0.4119039,0.9513962,-0.3760009
11:34:36.1852,-0.2493975,0.9336784,-0.1148012,0.1037086,-0.3302971,0.9179826,-0.1631109,0.1273165,-0.3549193,0.9115832,-0.1276844,0.153477,-0.302962,1.015208,-0.04891324,0.2267987,0.9531116,-0.3264327,0.33296,0.9514747,-0.214799,0.4119038,0.9513993,-0.3760093
11:34:36.2079,-0.2457958,0.9300289,-0.1091449,0.1660844,-0.32492,0.9124608,-0.1602666,0.2619593,-0.3515911,0.9080455,-0.1262158,0.267278,-0.3024931,1.014807,-0.04952717,0.2267998,0.9533846,-0.3261794,0.332965,0.951468,-0.2147728,0.4119039,0.9513998,-0.3760115
11:34:36.2095,-0.2466519,0.9350104,-0.1101286,0.1660844,-0.3257761,0.9174428,-0.1612502,0.2619593,-0.3524472,0.9130273,-0.1271995,0.267278,-0.3033492,1.019789,-0.05051088,0.2268119,0.9532928,-0.3262578,0.3329199,0.9515202,-0.2147765,0.4119043,0.9513996,-0.3760116
11:34:36.2111,-0.2474143,0.936007,-0.1110047,0.1660844,-0.3265386,0.9184391,-0.1621263,0.2619593,-0.3532097,0.9140239,-0.1280756,0.267278,-0.3041117,1.020786,-0.05138707,0.2268295,0.952873,-0.3267103,0.3328884,0.9515328,-0.2147908,0.4119042,0.9513998,-0.376011
11:34:36.2337,-0.2342216,0.9396634,-0.1123494,0.2118118,-0.3100383,0.9183683,-0.1694455,0.3498947,-0.3383469,0.9112167,-0.1358809,0.3458087,-0.3006324,1.01942,-0.05466449,0.2268499,0.9521151,-0.3275316,0.3329292,0.9514799,-0.2147914,0.4119042,0.9513996,-0.3760109
11:34:36.2359,-0.2353619,0.9412165,-0.1097788,0.2118118,-0.3111789,0.9199212,-0.1668746,0.3498947,-0.3394873,0.9127696,-0.1333101,0.3458087,-0.3017729,1.020973,-0.05209374,0.2268267,0.9515557,-0.328239,0.3329162,0.9515231,-0.2147866,0.4119042,0.9513996,-0.3760109
11:34:36.2601,-0.2114382,0.9663267,-0.113795,0.2915226,-0.2914558,0.9393463,-0.1742567,0.4984009,-0.3227963,0.9250901,-0.1509143,0.4440821,-0.2972702,1.019089,-0.05435407,0.2267912,0.9514668,-0.3284838,0.3329432,0.9514775,-0.2147841,0.4119042,0.9513996,-0.3760109
11:34:36.2622,-0.2134909,0.9670148,-0.1074959,0.2915226,-0.2935086,0.9400344,-0.1679575,0.4984009,-0.3248491,0.9257784,-0.1446151,0.4440821,-0.299323,1.019777,-0.04805493,0.2267804,0.9514177,-0.3284779,0.3329178,0.9515228,-0.2147837,0.4119042,0.9513996,-0.3760109
11:34:36.2643,-0.2145991,0.9671111,-0.106216,0.2915226,-0.2946167,0.9401307,-0.1666775,0.4984009,-0.3259572,0.9258745,-0.143335,0.4440821,-0.3004311,1.019873,-0.04677498,0.2267948,0.951405,-0.3284028,0.3329416,0.9514775,-0.2147847,0.4119042,0.9513996,-0.3760109
11:34:36.2766,-0.2106093,0.9753029,-0.1110715,0.2662929,-0.2895142,0.9495418,-0.175241,0.2646198,-0.3203707,0.9318004,-0.1523491,0.4581526,-0.299287,1.020576,-0.04937398,0.2268108,0.9514003,-0.3283619,0.3329166,0.9515228,-0.214785,0.4119042,0.9513996,-0.3760109
