Time,ThumbX,ThumbY,ThumbZ,ThumbForce,IndexX,IndexY,IndexZ,IndexForce,MiddleX,MiddleY,MiddleZ,MiddleForce,CenterX,CenterY,CenterZ,cube0X,cube0Y,cube0Z,cube1X,cube1Y,cube1Z,cube2X,cube2Y,cube2Z
10:48:31.5831,-0.1921288,0.9511628,-0.108537,0.07140608,-0.2858921,0.9346426,-0.1638439,0.0714067,-0.3209977,0.9319506,-0.1533513,0.1213919,-0.2806942,1.004944,-0.04290712,0.1142997,0.9515581,-0.3357507,0.386883,0.9515016,-0.2500746,-0.2054038,0.9544997,-0.2214599
10:48:31.5851,-0.1917469,0.9496379,-0.1110688,0.07140608,-0.2855102,0.9331176,-0.1663758,0.0714067,-0.3206159,0.9304254,-0.1558832,0.1213919,-0.2803123,1.003419,-0.04543924,0.1142997,0.9515581,-0.3357507,0.386883,0.9515016,-0.2500746,-0.2054038,0.9544997,-0.2214599
10:48:31.6119,-0.2016735,0.926815,-0.1123322,0.04680062,-0.2926246,0.9138198,-0.1668212,0.06912342,-0.3274307,0.9136062,-0.1532645,0.05706135,-0.2809681,1.001858,-0.04494488,0.1142997,0.9515581,-0.3357507,0.386883,0.9515016,-0.2500746,-0.2054038,0.9544997,-0.2214599
10:48:31.6130,-0.2016385,0.9306493,-0.1146206,0.04680062,-0.2925896,0.9176538,-0.1691097,0.06912342,-0.3273958,0.9174399,-0.1555529,0.05706135,-0.2809331,1.005692,-0.04723322,0.1142997,0.9515581,-0.3357507,0.386883,0.9515016,-0.2500746,-0.2054038,0.9544997,-0.2214599
10:48:31.6145,-0.2016115,0.931416,-0.1164148,0.04680062,-0.2925626,0.9184206,-0.1709039,0.06912342,-0.3273688,0.9182069,-0.157347,0.05706135,-0.2809061,1.006459,-0.04902732,0.1142997,0.9515581,-0.3357507,0.386883,0.9515016,-0.2500746,-0.2054038,0.9544997,-0.2214599
10:48:31.6272,-0.203978,0.9242697,-0.110142,0.04249725,-0.2958632,0.9080992,-0.1621377,0.06262925,-0.3307867,0.9097447,-0.1500427,0.0527565,-0.2816577,1.004662,-0.04718411,0.1142997,0.9515581,-0.3357507,0.386883,0.9515016,-0.2500746,-0.2054038,0.9544997,-0.2214599
10:48:31.6298,-0.2040865,0.9330993,-0.1123418,0.04249725,-0.2959717,0.9169288,-0.1643376,0.06262925,-0.3308951,0.9185746,-0.1522425,0.0527565,-0.2817661,1.013492,-0.04938388,0.1142997,0.9515581,-0.3357507,0.386883,0.9515016,-0.2500746,-0.2054038,0.9544997,-0.2214599
10:48:31.6426,-0.1955638,0.9503493,-0.1100347,0.1501956,-0.290504,0.9303,-0.1662778,0.2486139,-0.3269886,0.930419,-0.1579801,0.1483404,-0.2815753,1.014426,-0.05061388,0.1142997,0.9515581,-0.3357507,0.386883,0.9515016,-0.2500746,-0.2054038,0.9544997,-0.2214599
10:48:31.6441,-0.1957565,0.9523542,-0.1116558,0.1501956,-0.2906967,0.9323051,-0.1678987,0.2486139,-0.3271812,0.9324241,-0.1596011,0.1483404,-0.2817681,1.016431,-0.05223477,0.1142997,0.9515581,-0.3357507,0.386883,0.9515016,-0.2500746,-0.2054038,0.9544997,-0.2214599
10:48:31.6550,-0.1955253,0.9513998,-0.1110383,0.2662997,-0.2904752,0.9296238,-0.1665692,0.4446155,-0.3270218,0.9300539,-0.1590455,0.263237,-0.2817611,1.016084,-0.05262315,0.1142997,0.9515581,-0.3357507,0.386883,0.9515016,-0.2500746,-0.2054038,0.9544997,-0.2214599
10:48:31.6699,-0.2031589,0.9362864,-0.1122369,0.2033459,-0.295065,0.9169905,-0.1662432,0.3631432,-0.3306915,0.9184361,-0.1544468,0.2277693,-0.2818792,1.018268,-0.05270696,0.1142997,0.9515581,-0.3357507,0.386883,0.9515016,-0.2500746,-0.2054038,0.9544997,-0.2214599
10:48:31.6971,-0.1941916,0.9568915,-0.112615,0.2973824,-0.2887599,0.9337659,-0.1687117,0.494945,-0.3255235,0.9338307,-0.1619233,0.2938069,-0.2814274,1.019807,-0.05379558,0.1142997,0.9515581,-0.3357507,0.386883,0.9515016,-0.2500746,-0.2054038,0.9544997,-0.2214599
10:48:31.6981,-0.194199,0.9561081,-0.1126227,0.2973824,-0.2887674,0.9329824,-0.1687194,0.494945,-0.3255309,0.9330473,-0.161931,0.2938069,-0.2814348,1.019024,-0.05380332,0.1142997,0.9515581,-0.3357507,0.386883,0.9515016,-0.2500746,-0.2054038,0.9544997,-0.2214599
10:48:31.7023,-0.194207,0.955951,-0.1126305,0.2973824,-0.2887755,0.9328256,-0.1687269,0.494945,-0.3255389,0.9328904,-0.1619388,0.2938069,-0.2814428,1.018867,-0.05381131,0.1142997,0.9515581,-0.3357507,0.386883,0.9515016,-0.2500746,-0.2054038,0.9544997,-0.2214599
10:48:31.7249,-0.190891,0.9603293,-0.1154908,0.3104967,-0.2842619,0.9373126,-0.1747782,0.5176296,-0.3213845,0.9359684,-0.1681859,0.307007,-0.2801775,1.018819,-0.0552361,0.1142997,0.9515581,-0.3357507,0.386883,0.9515016,-0.2500746,-0.2054038,0.9544997,-0.2214599
10:48:31.7259,-0.1911743,0.9562893,-0.1154168,0.3104967,-0.2845452,0.9332724,-0.1747043,0.5176296,-0.3216679,0.9319282,-0.1681118,0.307007,-0.2804609,1.014778,-0.05516195,0.1142997,0.9515581,-0.3357507,0.386883,0.9515016,-0.2500746,-0.2054038,0.9544997,-0.2214599
10:48:31.7528,-0.1968049,0.9448628,-0.1248784,0.2006414,-0.2869077,0.9287972,-0.1848557,0.3556886,-0.3236224,0.9284956,-0.1768057,0.2196757,-0.2801086,1.015885,-0.05795372,0.1142997,0.9515581,-0.3357507,0.386883,0.9515016,-0.2500746,-0.2054038,0.9544997,-0.2214599
10:48:31.7538,-0.1983419,0.9361663,-0.1234496,0.2006414,-0.2884447,0.9201007,-0.183427,0.3556886,-0.3251594,0.9197991,-0.1753769,0.2196757,-0.2816457,1.007189,-0.05652487,0.1142997,0.9515581,-0.3357507,0.386883,0.9515016,-0.2500746,-0.2054038,0.9544997,-0.2214599
10:48:31.7548,-0.1990992,0.9344263,-0.122745,0.2006414,-0.289202,0.9183612,-0.1827222,0.3556886,-0.3259167,0.9180593,-0.1746721,0.2196757,-0.2824029,1.005449,-0.05582023,0.1142997,0.9515581,-0.3357507,0.386883,0.9515016,-0.2500746,-0.2054038,0.9544997,-0.2214599
10:48:31.7796,-0.198444,0.9377246,-0.1256629,0.1610991,-0.2878062,0.9267101,-0.1914613,0.2723301,-0.3250348,0.9241381,-0.1812718,0.1739745,-0.28246,1.006139,-0.056952,0.1142997,0.9515581,-0.3357507,0.386883,0.9515016,-0.2500746,-0.2054038,0.9544997,-0.2214599
10:48:31.7816,-0.1998231,0.9303746,-0.1231343,0.1610991,-0.2891853,0.9193604,-0.1889328,0.2723301,-0.3264138,0.9167881,-0.1787432,0.1739745,-0.2838391,0.9987893,-0.05442357,0.1142997,0.9515581,-0.3357507,0.386883,0.9515016,-0.2500746,-0.2054038,0.9544997,-0.2214599
10:48:31.7827,-0.2006123,0.928905,-0.1216865,0.1610991,-0.2899745,0.9178905,-0.1874849,0.2723301,-0.3272031,0.9153185,-0.1772953,0.1739745,-0.2846283,0.9973197,-0.05297565,0.1142997,0.9515581,-0.3357507,0.386883,0.9515016,-0.2500746,-0.2054038,0.9544997,-0.2214599
10:48:31.7949,-0.2008321,0.9306178,-0.1226586,0.1024346,-0.2896905,0.9219675,-0.189638,0.1633623,-0.3270351,0.919476,-0.1801368,0.1044995,-0.2850251,0.9979718,-0.05313909,0.1142997,0.9515581,-0.3357507,0.386883,0.9515016,-0.2500746,-0.2054038,0.9544997,-0.2214599
10:48:31.7970,-0.2018965,0.9270241,-0.120316,0.1024346,-0.2907548,0.9183736,-0.1872953,0.1633623,-0.3280994,0.9158826,-0.1777942,0.1044995,-0.2860894,0.9943781,-0.05079651,0.1142997,0.9515581,-0.3357507,0.386883,0.9515016,-0.2500746,-0.2054038,0.9544997,-0.2214599
10:48:31.8214,-0.2047888,0.9256854,-0.1193855,0.05618116,-0.2939851,0.9200082,-0.1874837,0.05590105,-0.3314089,0.9169164,-0.1762793,0.03675316,-0.2874867,0.9942656,-0.04928923,0.1142997,0.9515581,-0.3357507,0.386883,0.9515016,-0.2500746,-0.2054038,0.9544997,-0.2214599
