Time,ThumbX,ThumbY,ThumbZ,ThumbForce,IndexX,IndexY,IndexZ,IndexForce,MiddleX,MiddleY,MiddleZ,MiddleForce,CenterX,CenterY,CenterZ,cube0X,cube0Y,cube0Z,cube1X,cube1Y,cube1Z,cube2X,cube2Y,cube2Z
10:15:24.1423,-0.1803824,0.9561458,-0.1288151,0.02460168,-0.2850043,0.9310007,-0.1689528,0.0458375,-0.3237232,0.9324749,-0.1653702,0.02460103,-0.2595268,1.003068,-0.04731214,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.1481,-0.1806822,0.9568591,-0.1295252,0.02460168,-0.2853042,0.9317141,-0.169663,0.0458375,-0.324023,0.9331884,-0.1660802,0.02460103,-0.2598267,1.003781,-0.04802215,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.1844,-0.1883481,0.9381411,-0.1307933,0.07089424,-0.2877899,0.9151564,-0.1690804,0.07612817,-0.327288,0.9181838,-0.1661657,0.04716254,-0.2601352,1.003552,-0.04779756,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.1854,-0.1887367,0.9400983,-0.1314716,0.07089424,-0.2881785,0.9171138,-0.1697584,0.07612817,-0.3276767,0.9201407,-0.1668439,0.04716254,-0.2605239,1.005509,-0.04847562,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.1870,-0.1890574,0.9404898,-0.132031,0.07089424,-0.2884993,0.917505,-0.1703175,0.07612817,-0.3279974,0.9205322,-0.1674032,0.04716254,-0.2608447,1.0059,-0.04903495,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.1885,-0.1892919,0.940568,-0.1324397,0.07089424,-0.2887338,0.9175835,-0.1707265,0.07612817,-0.328232,0.9206107,-0.1678119,0.04716254,-0.2610792,1.005979,-0.04944372,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.1895,-0.1894572,0.9405835,-0.1327277,0.07089424,-0.2888989,0.9175987,-0.1710144,0.07612817,-0.3283971,0.9206262,-0.1680999,0.04716254,-0.2612444,1.005994,-0.04973173,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.2127,-0.1828963,0.9568663,-0.1303052,0.03273785,-0.287771,0.9302726,-0.1686926,0.07067766,-0.3269594,0.9327767,-0.1659536,0.03273709,-0.2613967,1.005656,-0.04927361,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.2137,-0.1835093,0.9583077,-0.1312522,0.03273785,-0.288384,0.9317141,-0.1696396,0.07067766,-0.3275724,0.9342182,-0.1669005,0.03273709,-0.2620097,1.007098,-0.05022049,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.2148,-0.1839778,0.9585953,-0.1319764,0.03273785,-0.2888526,0.9320016,-0.1703638,0.07067766,-0.328041,0.9345059,-0.1676248,0.03273709,-0.2624783,1.007386,-0.05094469,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.2427,-0.1826995,0.9628189,-0.1352253,0.05225194,-0.2869103,0.9351547,-0.1742862,0.1101111,-0.3268786,0.9385488,-0.1732421,0.05177373,-0.2620765,1.007594,-0.0527333,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.2448,-0.1836864,0.9605517,-0.1360695,0.05225194,-0.2878972,0.9328873,-0.1751305,0.1101111,-0.3278655,0.9362817,-0.1740863,0.05177373,-0.2630633,1.005327,-0.05357766,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.2453,-0.1843162,0.9597681,-0.1366084,0.05225194,-0.288527,0.9321039,-0.1756692,0.1101111,-0.3284953,0.935498,-0.174625,0.05177373,-0.2636931,1.004543,-0.05411637,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.2697,-0.1810516,0.9660554,-0.1402192,0.06615195,-0.283884,0.9362521,-0.1811225,0.1223716,-0.3243109,0.9390297,-0.1810292,0.06355263,-0.2624621,1.004377,-0.05646551,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.2718,-0.1818305,0.9674892,-0.1404561,0.06615195,-0.2846629,0.9376855,-0.1813594,0.1223716,-0.3250898,0.9404633,-0.1812657,0.06355263,-0.263241,1.00581,-0.05670249,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.2728,-0.1823757,0.968492,-0.1406213,0.06615195,-0.2852082,0.9386885,-0.1815245,0.1223716,-0.3256351,0.9414663,-0.1814311,0.06355263,-0.2637863,1.006813,-0.0568676,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.2995,-0.1788283,0.977855,-0.1447082,0.02311441,-0.2799742,0.9463124,-0.1882052,0.02645764,-0.320901,0.9485221,-0.1891991,0.02257553,-0.2623163,1.007992,-0.05966282,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.3005,-0.1794059,0.9820101,-0.1445467,0.02311441,-0.2805518,0.9504676,-0.1880437,0.02645764,-0.3214786,0.9526772,-0.1890378,0.02257553,-0.2628939,1.012146,-0.05950117,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.3016,-0.1798102,0.9849184,-0.144434,0.02311441,-0.2809562,0.9533758,-0.1879312,0.02645764,-0.321883,0.955585,-0.1889253,0.02257553,-0.2632984,1.015055,-0.05938864,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.3279,-0.1742429,1.000349,-0.1489161,0.01305236,-0.2728581,0.9679599,-0.1976722,0.01219691,-0.3138745,0.9682972,-0.1994281,0.01749837,-0.2607954,1.018459,-0.06352341,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.3284,-0.1746611,1.00803,-0.1483514,0.01305236,-0.2732762,0.975641,-0.1971077,0.01219691,-0.3142926,0.9759781,-0.1988635,0.01749837,-0.2612135,1.02614,-0.06295872,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.3305,-0.174954,1.013407,-0.1479574,0.01305236,-0.2735692,0.9810181,-0.1967137,0.01219691,-0.3145855,0.9813552,-0.1984695,0.01749837,-0.2615064,1.031517,-0.06256485,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.3675,-0.1710664,1.027979,-0.1503273,0.03386782,-0.2682344,0.9986191,-0.2047825,0.03591586,-0.3089905,0.9977164,-0.2069544,0.03709789,-0.2600038,1.037542,-0.06600833,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.3686,-0.1706379,1.036744,-0.1493647,0.03386782,-0.2678059,1.007384,-0.2038198,0.03591586,-0.308562,1.006482,-0.2059917,0.03709789,-0.2595752,1.046307,-0.06504571,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.3696,-0.1703377,1.04288,-0.1486906,0.03386782,-0.2675056,1.01352,-0.203146,0.03591586,-0.3082617,1.012617,-0.2053177,0.03709789,-0.259275,1.052443,-0.06437182,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.3950,-0.1641841,1.061074,-0.1496115,0.05294637,-0.2590893,1.037179,-0.2115779,0.05808901,-0.2992705,1.034456,-0.2146969,0.05587296,-0.2566366,1.060344,-0.0686096,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.3962,-0.1630302,1.071862,-0.1482908,0.05294637,-0.2579354,1.047967,-0.2102573,0.05808901,-0.2981166,1.045244,-0.2133764,0.05587296,-0.2554828,1.071132,-0.06728888,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.3982,-0.162223,1.079413,-0.1473672,0.05294637,-0.2571282,1.055518,-0.2093337,0.05808901,-0.2973093,1.052795,-0.2124529,0.05587296,-0.2546755,1.078683,-0.06636548,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.3993,-0.1616574,1.0847,-0.1467203,0.05294637,-0.2565625,1.060805,-0.2086868,0.05808901,-0.2967437,1.058082,-0.2118058,0.05587296,-0.2541098,1.08397,-0.06571841,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.4251,-0.1554403,1.096661,-0.1448245,0.06547261,-0.2476384,1.078881,-0.2129655,0.06547286,-0.2874218,1.076043,-0.2179255,0.05779722,-0.2517883,1.091063,-0.06872356,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.4261,-0.1537535,1.104812,-0.1431916,0.06547261,-0.2459516,1.087031,-0.2113327,0.06547286,-0.285735,1.084194,-0.2162927,0.05779722,-0.2501016,1.099214,-0.06709075,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.4537,-0.1459348,1.117198,-0.1388924,0.06182503,-0.2343995,1.106565,-0.2133127,0.05694413,-0.2736889,1.104341,-0.2205585,0.04623737,-0.2467231,1.1086,-0.06910729,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.4547,-0.1435681,1.125982,-0.1367115,0.06182503,-0.2320327,1.115348,-0.2111318,0.05694413,-0.2713222,1.113124,-0.2183776,0.04623737,-0.2443564,1.117384,-0.06692636,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.4557,-0.1419114,1.13213,-0.1351848,0.06182503,-0.230376,1.121496,-0.209605,0.05694413,-0.2696655,1.119272,-0.2168509,0.04623737,-0.2426997,1.123532,-0.06539953,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.4827,-0.1348292,1.138531,-0.1301142,0.07564816,-0.2194954,1.134552,-0.2095884,0.06548803,-0.2581843,1.133169,-0.2188393,0.05794084,-0.2395869,1.130569,-0.06641304,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.4837,-0.1325359,1.145683,-0.1284567,0.07564816,-0.2172019,1.141705,-0.207931,0.06548803,-0.2558909,1.140321,-0.217182,0.05794084,-0.2372936,1.137721,-0.06475568,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.4848,-0.1309304,1.150689,-0.1272964,0.07564816,-0.2155965,1.146711,-0.2067708,0.06548803,-0.2542855,1.145327,-0.2160215,0.05794084,-0.2356881,1.142727,-0.06359541,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.5114,-0.1268422,1.153176,-0.1239748,0.06283553,-0.209026,1.153798,-0.2059571,0.05042263,-0.2472219,1.15328,-0.2162548,0.04906383,-0.2337991,1.147862,-0.06376946,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.5124,-0.1238753,1.159133,-0.122844,0.06283553,-0.2060591,1.159755,-0.2048261,0.05042263,-0.2442551,1.159236,-0.215124,0.04906383,-0.2308323,1.153819,-0.06263852,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.5135,-0.1217984,1.163303,-0.1220529,0.06283553,-0.2039823,1.163925,-0.204035,0.05042263,-0.2421782,1.163406,-0.2143328,0.04906383,-0.2287554,1.157989,-0.06184745,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.5413,-0.118444,1.164357,-0.1195861,0.05541284,-0.1983953,1.16863,-0.2029526,0.0453897,-0.2361771,1.169683,-0.2142531,0.05011494,-0.226962,1.162408,-0.06202936,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.5423,-0.1151292,1.168858,-0.1190301,0.05541284,-0.1950805,1.173131,-0.2023968,0.0453897,-0.2328623,1.174184,-0.2136972,0.05011494,-0.2236471,1.166909,-0.06147361,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
10:15:24.5433,-0.1128089,1.17201,-0.1186423,0.05541284,-0.1927602,1.176283,-0.202009,0.0453897,-0.2305419,1.177336,-0.2133095,0.05011494,-0.2213269,1.170061,-0.0610857,0.464,0.9460998,-0.6029999,0.333,0.9460998,-0.5989999,0.2126999,0.9460998,-0.5989999
