Time,ThumbX,ThumbY,ThumbZ,ThumbForce,IndexX,IndexY,IndexZ,IndexForce,MiddleX,MiddleY,MiddleZ,MiddleForce,CenterX,CenterY,CenterZ,cube0X,cube0Y,cube0Z,cube1X,cube1Y,cube1Z,cube2X,cube2Y,cube2Z
09:57:49.8306,-0.2371264,0.9300582,-0.1213377,0.0479175,-0.3302609,0.9127605,-0.176893,0.03224821,-0.3645739,0.9078574,-0.1625571,0.02829041,-0.3169936,1.002249,-0.05317354,0.2047606,0.9190998,-0.2081391,-0.03656769,0.9190996,-0.244789,0.1166274,0.9219995,-0.3175861
09:57:49.8337,-0.2370838,0.9339814,-0.121823,0.0479175,-0.3302183,0.9166839,-0.1773782,0.03224821,-0.3645313,0.9117806,-0.1630423,0.02829041,-0.3169511,1.006172,-0.0536586,0.2026894,0.9330025,-0.2014246,-0.03310446,0.9264281,-0.2565372,0.1348893,0.9304514,-0.3099767
09:57:49.8605,-0.2352552,0.9331403,-0.1194401,0.04374539,-0.3278149,0.9136896,-0.1752433,0.03610181,-0.3625037,0.9091697,-0.1620417,0.05114523,-0.3163057,1.006052,-0.05347526,0.1971798,0.9493866,-0.195505,-0.03115426,0.9359293,-0.2507898,0.1401131,0.9367411,-0.3192726
09:57:49.8615,-0.2352789,0.936404,-0.1196485,0.04374539,-0.3278386,0.9169533,-0.1754516,0.03610181,-0.3625276,0.9124334,-0.1622498,0.05114523,-0.3163295,1.009315,-0.05368352,0.1955507,0.9572191,-0.1939673,-0.02929966,0.9478703,-0.2470924,0.1458358,0.9425426,-0.3250498
09:57:49.8625,-0.235314,0.9370563,-0.1199558,0.04374539,-0.3278737,0.9176054,-0.175759,0.03610181,-0.3625627,0.9130859,-0.1625572,0.05114523,-0.3163646,1.009968,-0.05399108,0.194558,0.9599402,-0.1941278,-0.02845374,0.9508166,-0.2455389,0.1501538,0.9444795,-0.3276008
09:57:49.8878,-0.2343793,0.9341497,-0.1157587,0.06096824,-0.3268398,0.9116769,-0.1705981,0.09943288,-0.3614271,0.9072638,-0.1570969,0.115286,-0.3159909,1.008758,-0.05249548,0.1934062,0.9614444,-0.1944065,-0.02789284,0.9516728,-0.2446626,0.1561737,0.9471908,-0.331432
09:57:49.8893,-0.2344207,0.9391899,-0.1159364,0.06096824,-0.3268813,0.9167171,-0.170776,0.09943288,-0.3614685,0.9123039,-0.1572747,0.115286,-0.3160324,1.013798,-0.0526731,0.1924143,0.9623041,-0.1945399,-0.02770703,0.9521546,-0.2440922,0.159731,0.9508915,-0.3345101
09:57:49.9155,-0.2363617,0.9375522,-0.1137881,0.09084735,-0.3295884,0.9144499,-0.167076,0.1635848,-0.3643236,0.9108438,-0.1539667,0.172378,-0.3166426,1.014326,-0.05154276,0.1916955,0.9627223,-0.1944315,-0.0277577,0.952292,-0.2439407,0.1607432,0.9515221,-0.3357085
09:57:49.9166,-0.2365013,0.9405072,-0.1142936,0.09084735,-0.3297281,0.9174051,-0.1675814,0.1635848,-0.364463,0.913799,-0.1544721,0.172378,-0.3167822,1.017281,-0.05204833,0.1912737,0.9627564,-0.1940506,-0.0278122,0.9520936,-0.2441671,0.161252,0.9522252,-0.3364419
09:57:49.9181,-0.2366385,0.9410982,-0.114789,0.09084735,-0.3298652,0.9179962,-0.1680768,0.1635848,-0.3646002,0.9143898,-0.1549673,0.172378,-0.3169194,1.017872,-0.05254364,0.1911641,0.9624238,-0.1933887,-0.0278223,0.9515769,-0.2446256,0.1614804,0.9527597,-0.3368117
09:57:49.9289,-0.2382805,0.9412603,-0.1161371,0.1420333,-0.3316574,0.9202151,-0.1700658,0.2560382,-0.3663421,0.9166594,-0.1568103,0.1544318,-0.3174338,1.018494,-0.05331886,0.1913286,0.9616909,-0.1924697,-0.02784668,0.9514418,-0.2449415,0.1615153,0.9528906,-0.336898
09:57:49.9562,-0.237279,0.9464307,-0.1247352,0.1813073,-0.3298024,0.9300146,-0.1816816,0.3163548,-0.3648214,0.9256182,-0.1697358,0.1926223,-0.3171725,1.018755,-0.05735826,0.1917696,0.9605613,-0.1912717,-0.02786124,0.9514163,-0.2450044,0.1613703,0.9526594,-0.3366731
09:57:49.9583,-0.2378821,0.936492,-0.1246669,0.1813073,-0.3304055,0.9200759,-0.1816134,0.3163548,-0.3654245,0.9156795,-0.1696676,0.1926223,-0.3177756,1.008816,-0.05729008,0.1924758,0.9590135,-0.1898088,-0.02785982,0.9514034,-0.2449673,0.1610676,0.95208,-0.3361396
09:57:49.9593,-0.2378868,0.934504,-0.1246659,0.1813073,-0.3304102,0.918088,-0.1816123,0.3163548,-0.365429,0.9136915,-0.1696664,0.1926223,-0.3177802,1.006829,-0.057289,0.1934286,0.9569869,-0.1881133,-0.02785079,0.9514003,-0.2449316,0.1608324,0.9516463,-0.3356649
