Time,ThumbX,ThumbY,ThumbZ,ThumbForce,IndexX,IndexY,IndexZ,IndexForce,MiddleX,MiddleY,MiddleZ,MiddleForce,CenterX,CenterY,CenterZ,cube0X,cube0Y,cube0Z,cube1X,cube1Y,cube1Z,cube2X,cube2Y,cube2Z
14:22:26.6326,-0.188262,0.9810109,-0.1244175,0.05289031,-0.2759026,0.9461656,-0.1722561,0.05289046,-0.3034898,0.9336295,-0.1509902,0.08991592,-0.2870331,1.010525,-0.05751002,0.1255795,0.9515085,-0.3432608,0.3798111,0.9515996,-0.233819,-0.2034829,0.9544997,-0.2451721
14:22:26.6346,-0.1882589,0.9816766,-0.1244153,0.05289031,-0.2758995,0.946831,-0.1722538,0.05289046,-0.3034867,0.9342949,-0.1509877,0.08991592,-0.2870299,1.01119,-0.05750775,0.1255795,0.9515085,-0.3432608,0.3798111,0.9515996,-0.233819,-0.2034829,0.9544997,-0.2451721
14:22:26.6723,-0.1902489,0.9764793,-0.1224084,0.06808034,-0.2792389,0.9435713,-0.1712214,0.06808152,-0.3074287,0.9315593,-0.1497551,0.1157366,-0.2879991,1.010612,-0.05616844,0.1255795,0.9515085,-0.3432608,0.3798111,0.9515996,-0.233819,-0.2034829,0.9544997,-0.2451721
14:22:26.6743,-0.1902436,0.9787893,-0.1222903,0.06808034,-0.2792336,0.9458814,-0.1711032,0.06808152,-0.3074233,0.9338694,-0.149637,0.1157366,-0.2879938,1.012922,-0.0560503,0.1255795,0.9515085,-0.3432608,0.3798111,0.9515996,-0.233819,-0.2034829,0.9544997,-0.2451721
14:22:26.6764,-0.1902388,0.9792509,-0.1222641,0.06808034,-0.2792287,0.9463429,-0.1710771,0.06808152,-0.3074186,0.9343309,-0.1496106,0.1157366,-0.2879889,1.013384,-0.05602419,0.1255795,0.9515085,-0.3432608,0.3798111,0.9515996,-0.233819,-0.2034829,0.9544997,-0.2451721
14:22:26.6779,-0.1902339,0.9793432,-0.1222569,0.06808034,-0.279224,0.9464352,-0.1710697,0.06808152,-0.3074137,0.934423,-0.1496035,0.1157366,-0.2879841,1.013476,-0.05601692,0.1255795,0.9515085,-0.3432608,0.3798111,0.9515996,-0.233819,-0.2034829,0.9544997,-0.2451721
14:22:26.7001,-0.1910914,0.973639,-0.1186863,0.1002327,-0.2807651,0.9399309,-0.1677525,0.1002326,-0.3097436,0.928668,-0.1468394,0.1703953,-0.2883491,1.011808,-0.05393291,0.1255795,0.9515085,-0.3432608,0.3798111,0.9515996,-0.233819,-0.2034829,0.9544997,-0.2451721
14:22:26.7021,-0.1909914,0.9716215,-0.1153158,0.1002327,-0.2806652,0.9379134,-0.1643819,0.1002326,-0.3096436,0.9266505,-0.1434687,0.1703953,-0.2882491,1.009791,-0.05056238,0.1255795,0.9515085,-0.3432608,0.3798111,0.9515996,-0.233819,-0.2034829,0.9544997,-0.2451721
14:22:26.7042,-0.1909573,0.9710884,-0.115298,0.1002327,-0.2806311,0.9373806,-0.1643643,0.1002326,-0.3096096,0.9261177,-0.143451,0.1703953,-0.2882151,1.009258,-0.05054462,0.1255795,0.9515085,-0.3432608,0.3798111,0.9515996,-0.233819,-0.2034829,0.9544997,-0.2451721
14:22:26.7057,-0.1909298,0.9709628,-0.1152141,0.1002327,-0.2806034,0.9372547,-0.1642804,0.1002326,-0.309582,0.9259918,-0.1433671,0.1703953,-0.2881875,1.009132,-0.05046093,0.1255795,0.9515085,-0.3432608,0.3798111,0.9515996,-0.233819,-0.2034829,0.9544997,-0.2451721
